fuente_pdf,pagina_aprox,sector,fondo_documental,unidad_productora,fraccion_documental,codigo_serie,serie_documental,tipo_documento,valor_serie,retencion_ag,retencion_ap,retencion_oaa,retencion_total,valoracion_decision,valoracion_destino,valoracion_momento,valoracion_justifica,hash_fila
anexo2_layout.txt,134,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PROG,PROG/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,7d73a9ab5aef8d9cc3c1406923ae4c6375ee8d0675aa50eb4208e79e09aafdbc
anexo2_layout.txt,135,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),BEME,BEME/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,0fee4ce435756f3e7d72a1b68210a9d1512e718488b2a0566cb01b69e051413a
anexo2_layout.txt,136,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SPRO,SPRO/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,a5fece4c7a4303a3a43a8e206147847a47510d4c4abad5b236a0ce4f423fa81d
anexo2_layout.txt,137,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ALDI,ALDI/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,8f7b8450d99dcce343d255505d7fd8353e0c865cd0f97feb500d64cfb45d1e5f
anexo2_layout.txt,138,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ALCE,ALCE/01,NOTAS DE ENTRADA,NOTAS DE ENTRADA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,6369c69287a32822c9c9db1fe06d491f985f2f2d3c30ab560bedab3fb493b83a
anexo2_layout.txt,138,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ALCE,ALCE/02,NOTAS DE SALIDA,NOTAS DE SALIDA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,997a1ef097ca26ec99c74f1e12298d6042b1194c3c1c1c1c2515dbbfb3f2d83b
anexo2_layout.txt,139,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ADQU,ADQU/01,CARTAS NOTARIALES,CARTAS NOTARIALES,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,dae7c61548aaba1e337e483fcca18dd2c422d3e8dd82ec020f7092f7df94b59b
anexo2_layout.txt,139,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ADQU,ADQU/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,97a5139bb791ae866b176a60ada63d1ab26f183d88c51578e065057e41a3621f
anexo2_layout.txt,140,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CSAP,CSAP/01,CONSTANCIAS DE PRESTACIONES DE BIENES Y SERVICIOS,CONSTANCIAS DE PRESTACIONES DE BIENES Y SERVICIOS,TEMPORAL,2,2,6,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,8e7c24e2211e47fcd3f4b688a4a23b81cf7aa55bc91cec3df5000ac7140d10c7
anexo2_layout.txt,140,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CSAP,CSAP/02,EXPEDIENTES DE PAGO,EXPEDIENTES DE PAGO,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,4ad1b4b874e6cc8befcdf722cba75fca918fcbf8a03a283374e66bb111d40325
anexo2_layout.txt,140,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CSAP,CSAP/03,CARTAS NOTARIALES,CARTAS NOTARIALES,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,19caa2d8d2774eef1a1856864ccd4832b29e9b28099173659a01a6729746b9bd
anexo2_layout.txt,140,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CSAP,CSAP/04,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,ba80603ffb7393b572b745838872d285baaa8dc4ffa95d072ab74646baf3276d
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/01,EXPEDIENTES DE EXONERACIONES,EXPEDIENTES DE EXONERACIONES,PERMANENTE,1,5,24,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,7a08c20ab3ed4779fb9961efab2e68895035e052d172019d019acd8b7847a408
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/02,EXPEDIENTES DE LICITACIONES PUBLICAS,EXPEDIENTES DE LICITACIONES PUBLICAS,TEMPORAL,3,3,9,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,5e3d2ac7cfb82179ca6fe46c083424f7f5a2283a5c93a3271cebb034beb3eb6f
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/03,EXPEDIENTES DE CONCURSOS PUBLICOS,EXPEDIENTES DE CONCURSOS PUBLICOS,TEMPORAL,3,3,9,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,b54c6488d30c68f34271c466b52ee791ec349fcd57d910b12317a88ec0b69cd6
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/04,EXPEDIENTES DE ADJUDICACIONES DIRECTAS PUBLICAS,EXPEDIENTES DE ADJUDICACIONES DIRECTAS PUBLICAS,TEMPORAL,2,4,9,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,2e14708b553a1af6d9b7af63cf59ec457375f6aca02338700d8dd5f8582e442d
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/05,EXPEDIENTES DE ADJUDICACIONES DIRECTAS SELECTIVAS,EXPEDIENTES DE ADJUDICACIONES DIRECTAS SELECTIVAS,TEMPORAL,2,4,9,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,f7e5ac8beaf4c5d6e7a4ab4d3f40e2be367e1e7079d49785984509740dbaf848
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/06,EXPEDIENTES DE ADJUDICACIONES DE MENORES CUANTIAS,EXPEDIENTES DE ADJUDICACIONES DE MENORES CUANTIAS,TEMPORAL,2,4,9,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,fdfc7fb1f5184060941f654587a1c9d065539ab6bfa40d468f74bd90b034e5d6
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/07,EXPEDIENTES DE PROCEDIMIENTOS ESPECIALES,EXPEDIENTES DE PROCEDIMIENTOS ESPECIALES,TEMPORAL,2,4,9,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,101a840a58a8764a0c44810e85eb37f9c40427e2f9eb49355f2baffd39818145
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/08,EXPEDIENTES DE ORDENES DE COMPRA,EXPEDIENTES DE ORDENES DE COMPRA,TEMPORAL,2,4,9,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,08b392dd939929b41c562dad37a9e1d1f5bbd6ef0005c359d079d7b3d30c8e61
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/09,COMPRAS DIRECTAS,COMPRAS DIRECTAS,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,1a405f1a76f03332c0c4bcf4d0292386d30d512d007e25e30d37c520d59c0f2c
anexo2_layout.txt,141,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SADQ,SADQ/10,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,f9d02d649066c8b2815084611f05b51bb590409dffce0a485ec1a1252cdf0d70
anexo2_layout.txt,142,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PASE,PASE/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,1b43840e4246beecddcb712347aa0ccb865fb75ae49f7165ce9a11a3a96cfdff
anexo2_layout.txt,143,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEGT,SEGT/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,ca06bfe487f8363e3f9688142e44f48b79b3672aac672b57e993f7a156b9ef84
anexo2_layout.txt,144,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEIN,SEIN/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,b0997266b57c7fc6d4972eb8736faccdb8b8fd24b68df81f231a547fb37cfe93
anexo2_layout.txt,144,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEIN,SEIN/02,REGISTRO DE PARTES DIARIO,REGISTRO DE PARTES DIARIO,TEMPORAL,2,2,2,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,6da33fc9388869a84a904317f73c7fd4cc98e02a3453151ff38e7f44a811a12d
anexo2_layout.txt,145,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEGU,SEGU/01,REGISTRO DE OCURRENCIAS,REGISTRO DE OCURRENCIAS,TEMPORAL,2,2,6,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,11b20cf51aaf990e8e7a6cc5364ce2b3a09e765c66990e8f6da1233423152b2d
anexo2_layout.txt,145,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEGU,SEGU/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,213ffa3f6719f7e05cba880d77ccad15cf704a5aeb7252b13fb37dcedf2fd732
anexo2_layout.txt,145,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEGU,SEGU/03,REGISTRO DE PARTES DIARIO,REGISTRO DE PARTES DIARIO,TEMPORAL,2,2,2,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,3ad4e5d4a47cd193d3d68d29845cf4f95ecd7e8e9b8ec2fff178cba3af4f29b5
anexo2_layout.txt,146,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SETR,SETR/01,TICKETS DE COMBUSTIBLE,TICKETS DE COMBUSTIBLE,TEMPORAL,2,2,6,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,aaf6d8fa67a493e5cfbd1b7f60939d7b1e4fd05d82c04d306f825e2ff6c5a058
anexo2_layout.txt,146,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SETR,SETR/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,83c7b2e16c78bb016da73d4c01d097e145330d01795e67406eeab57ca1277587
anexo2_layout.txt,146,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SETR,SETR/03,FORMULARIOS DE CONTROL VEHICULAR,FORMULARIOS DE CONTROL VEHICULAR,TEMPORAL,1,3,2,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,a9d31ea4aa84388ef87a22a2e68106edabf8b034e8834a99273ebd6b51bc6f7b
anexo2_layout.txt,147,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PATR,PATR/01,EXPEDIENTES DE BIENES INMUEBLES,EXPEDIENTES DE BIENES INMUEBLES,PERMANENTE,10,10,10,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,e6a5deef7fc8c5772ee98f8cac1cb6ad562737bc32b24077f0e8d42c1564b5fc
anexo2_layout.txt,147,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PATR,PATR/02,EXPEDIENTES DE ALTAS DE BIENES PATRIMONIALES,EXPEDIENTES DE ALTAS DE BIENES PATRIMONIALES,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,b71ec0d2b6f1c226a317b55818b10d6f1ddedfbec3f74abe42784e2e8b3a4a4f
anexo2_layout.txt,147,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PATR,PATR/03,EXPEDIENTES DE BAJAS DE BIENES PATRIMONIALES,EXPEDIENTES DE BAJAS DE BIENES PATRIMONIALES,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,d6cf4dfea4ee4424386f46f4f800dbab1e18b5da8a18ec3f303430b09bea1840
anexo2_layout.txt,147,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PATR,PATR/04,EXPEDIENTES DE SEGUROS PATRIMONIALES,EXPEDIENTES DE SEGUROS PATRIMONIALES,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,4ea14a502b4fd43449de11b20c4f1dcd095536617837595afaf80d0b913ce000
anexo2_layout.txt,147,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PATR,PATR/05,ACTAS DE CONCILIACION DE BIENES,ACTAS DE CONCILIACION DE BIENES,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,e4663129cf2fded41e652de6955f65af0f69a545f0f6140dddcbd4c4789669a9
anexo2_layout.txt,147,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PATR,PATR/06,ACTAS DE DEVOLUCION DE BIENES,ACTAS DE DEVOLUCION DE BIENES,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,3d4c6eeab7d15888b7a3a3f42f8a0d976ea8b1998727ce666d18b455a48514f3
anexo2_layout.txt,147,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PATR,PATR/07,PAPELETAS DE DESPLAZAMIENTO DE BIENES,PAPELETAS DE DESPLAZAMIENTO DE BIENES,TEMPORAL,2,3,3,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,ba32d4d85c66da24356eb86347a7dff55ddd7d8561d13dd1624a8cef8a95179f
anexo2_layout.txt,147,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PATR,PATR/08,PAPELETAS DE ORDEN DE SALIDA DE BIENES,PAPELETAS DE ORDEN DE SALIDA DE BIENES,TEMPORAL,2,3,3,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,ef20b816098ef4a25dca398b279d2bbb75f1f6ba9c160e3171da0179c187560d
anexo2_layout.txt,147,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PATR,PATR/09,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,2,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,823cb5021e33173e9fcc6d43b5bb89e786fafece015e534ac71d94f7c9facace
anexo2_layout.txt,148,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),INFR,INFR/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,3,25,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,a2498a984a78d1f8d180df30b77777f9da91756a082ee0ca5ada6371de34d5ac
anexo2_layout.txt,148,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),INFR,INFR/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c6e3e23222be56ca75936d4ebc15d17922be97ce32657be843c8911d3be9117a
anexo2_layout.txt,149,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ACOA,ACOA/01,EXPEDIENTES TECNICOS DE COOPERACION,EXPEDIENTES TECNICOS DE COOPERACION,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,a98448cc78470e47ad06edb955c435d6c98a42aba7c119308834d451c92551f1
anexo2_layout.txt,149,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ACOA,ACOA/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,b2afa18c4b2eb62b4e969810824aae9453c711c854e1b00c0e4be264ec9a51b0
anexo2_layout.txt,150,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),INCL,INCL/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,88011efb0ac245e69c30068e74f9e5b51fae25a961cd35d131c021c34634dae4
anexo2_layout.txt,151,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PREI,PREI/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,a4f80c16b54fe47cf3181257531a0e93411e9fee55f530a76a50f5527fef1d46
anexo2_layout.txt,151,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PREI,PREI/02,EXPEDIENTES DE PROYECTOS DE PREINVERSION,EXPEDIENTES DE PROYECTOS DE PREINVERSION,TEMPORAL,2,3,1,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,18e55f55e58adb2fc1b361aee93edfa72b1b5cbde030b693a16ade9f3f7da923
anexo2_layout.txt,152,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ESDE,ESDE/01,EXPEDIENTES TECNICOS,EXPEDIENTES TECNICOS,PERMANENTE,1,4,25,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,26baaceae14e0d7fdae115c60259285449af8bf6ad3f51600009355060c4f79a
anexo2_layout.txt,152,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ESDE,ESDE/02,DICTAMENES TECNICOS,DICTAMENES TECNICOS,PERMANENTE,5,10,15,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,a955549a74f7bb99796dbb6b82124f2e0e57059877eae785910a459ebe800dff
anexo2_layout.txt,152,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ESDE,ESDE/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,3,3,4,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,7d44b1627bbd956e4a2c3bed31b9a81cbede98044211610929d1e5e627e07bac
anexo2_layout.txt,153,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OBRA,OBRA/01,EXPEDIENTES DE EJECUCION DE OBRAS,EXPEDIENTES DE EJECUCION DE OBRAS,PERMANENTE,3,12,15,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,a976edbca2a6cea8a9e1b1160864f7868735a0b8f56f91342bdd4d39b0168835
anexo2_layout.txt,153,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OBRA,OBRA/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c3c9fdbd913c650b54dd67e6041a4bd9ad1a502743b9ef6fff6ecb4eb237c062
